HealthBoard,FinancialYear,Category breakdown,MetricType,Value
Swansea Bay,2010-11,blood_disorders_total,Expenditure,6273.44203
Swansea Bay,2010-11,endocrine_nutritional_metabolic_problems_total,Expenditure,29396.14735
Swansea Bay,2010-11,diabetes,Expenditure,14621.16933
Swansea Bay,2010-11,other_endocrine_nutritional_and_metabolic_problems,Expenditure,14774.97802
Swansea Bay,2010-11,mental_health_problems_total,Expenditure,112062.9506
Swansea Bay,2010-11,general_mental_illness,Expenditure,47928.64333
Swansea Bay,2010-11,elderly_mental_illness,Expenditure,44852.1608
Swansea Bay,2010-11,child_adolescent_mental_health_services,Expenditure,7016.57577
Swansea Bay,2010-11,other_mental_health_problems,Expenditure,12265.57073
Swansea Bay,2010-11,learning_disability_problems_total,Expenditure,18656.56102
Swansea Bay,2010-11,neurological_system_problems_total,Expenditure,27995.71653
Swansea Bay,2010-11,eyevision_problems_total,Expenditure,21497.98632
Swansea Bay,2010-11,hearing_problems_total,Expenditure,4292.68626
Swansea Bay,2010-11,circulation_problems_total,Expenditure,76911.85617
Swansea Bay,2010-11,coronary_heart_disease,Expenditure,29146.11192
Swansea Bay,2010-11,cerebrovascular_disease,Expenditure,11944.98366
Swansea Bay,2010-11,other_problems_of_circulation,Expenditure,35820.76059
Swansea Bay,2010-11,respiratory_problems_total,Expenditure,56258.89805
Swansea Bay,2010-11,dental_problems_total,Expenditure,39109.89554
Swansea Bay,2010-11,gastro_intestinal_problems_total,Expenditure,49645.87204
Swansea Bay,2010-11,skin_problems_total,Expenditure,17013.31848
Swansea Bay,2010-11,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,57393.19867
Swansea Bay,2010-11,trauma_injuries_inc_burns_total,Expenditure,60615.89164
Swansea Bay,2010-11,genito_urinary_system_disorders_exc_infertility_total,Expenditure,43641.81683
Swansea Bay,2010-11,genital_tract_problems,Expenditure,17218.13237
Swansea Bay,2010-11,renal_problems,Expenditure,4300.05925
Swansea Bay,2010-11,chronic_renal_failure,Expenditure,9282.136807
Swansea Bay,2010-11,sexually_transmitted_infections,Expenditure,0.0
Swansea Bay,2010-11,other_problems_of_the_genito_urinary_system,Expenditure,12841.4884
Swansea Bay,2010-11,maternity_reproductive_health_total,Expenditure,30221.95755
Swansea Bay,2010-11,neonates_total,Expenditure,7110.675697
Swansea Bay,2010-11,poisoning_total,Expenditure,9603.722692
Swansea Bay,2010-11,healthy_individuals_includes_screening_total,Expenditure,21990.02489
Swansea Bay,2010-11,social_care_needs_total,Expenditure,7291.863808
Swansea Bay,2010-11,other_total,Expenditure,137001.9593
Swansea Bay,2010-11,general_medical_services,Expenditure,56121.5675
Swansea Bay,2010-11,open_access,Expenditure,12872.89882
Swansea Bay,2010-11,continuing_care,Expenditure,27418.95435
Swansea Bay,2010-11,other_phw_functions,Expenditure,4235.0
Swansea Bay,2010-11,other_expenditure,Expenditure,36353.53865
Swansea Bay,2011-12,total,Expenditure,911190.0298
Swansea Bay,2011-12,infectious_diseases_total,Expenditure,14840.87524
Swansea Bay,2011-12,cancers_tumours_total,Expenditure,62948.09127
Swansea Bay,2011-12,blood_disorders_total,Expenditure,6262.663656
Swansea Bay,2011-12,endocrine_nutritional_metabolic_problems_total,Expenditure,30160.63221
Swansea Bay,2011-12,diabetes,Expenditure,15400.36706
Swansea Bay,2011-12,other_endocrine_nutritional_and_metabolic_problems,Expenditure,14760.26515
Swansea Bay,2011-12,mental_health_problems_total,Expenditure,110625.5901
Swansea Bay,2011-12,general_mental_illness,Expenditure,51284.80525
Swansea Bay,2011-12,elderly_mental_illness,Expenditure,40925.82786
Swansea Bay,2011-12,child_adolescent_mental_health_services,Expenditure,6055.247504
Swansea Bay,2011-12,other_mental_health_problems,Expenditure,12359.7095
Swansea Bay,2011-12,learning_disability_problems_total,Expenditure,17265.91222
Swansea Bay,2011-12,neurological_system_problems_total,Expenditure,26630.52873
Swansea Bay,2011-12,eyevision_problems_total,Expenditure,21217.49366
Swansea Bay,2011-12,hearing_problems_total,Expenditure,5478.294978
Swansea Bay,2011-12,circulation_problems_total,Expenditure,78088.87007
Swansea Bay,2011-12,coronary_heart_disease,Expenditure,28204.56492
Swansea Bay,2011-12,cerebrovascular_disease,Expenditure,12308.7768
Swansea Bay,2011-12,other_problems_of_circulation,Expenditure,37575.52835
Swansea Bay,2011-12,respiratory_problems_total,Expenditure,59370.16916
Swansea Bay,2011-12,dental_problems_total,Expenditure,34576.28862
Swansea Bay,2011-12,gastro_intestinal_problems_total,Expenditure,52075.27837
Swansea Bay,2011-12,skin_problems_total,Expenditure,18259.76061
Swansea Bay,2011-12,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,63368.01874
Swansea Bay,2011-12,trauma_injuries_inc_burns_total,Expenditure,60358.90522
Swansea Bay,2011-12,genito_urinary_system_disorders_exc_infertility_total,Expenditure,45090.91158
Swansea Bay,2011-12,genital_tract_problems,Expenditure,18857.24182
Swansea Bay,2011-12,renal_problems,Expenditure,3414.130279
Swansea Bay,2011-12,chronic_renal_failure,Expenditure,8844.356392
Swansea Bay,2011-12,sexually_transmitted_infections,Expenditure,0.0
Swansea Bay,2011-12,other_problems_of_the_genito_urinary_system,Expenditure,13975.18309
Swansea Bay,2011-12,maternity_reproductive_health_total,Expenditure,30073.76552
Swansea Bay,2011-12,neonates_total,Expenditure,7760.940396
Swansea Bay,2011-12,poisoning_total,Expenditure,10479.12845
Swansea Bay,2011-12,healthy_individuals_includes_screening_total,Expenditure,22161.96812
Swansea Bay,2011-12,social_care_needs_total,Expenditure,6839.72303
Swansea Bay,2011-12,other_total,Expenditure,127256.2198
Swansea Bay,2011-12,general_medical_services,Expenditure,57155.44754
Swansea Bay,2011-12,open_access,Expenditure,17061.42425
Swansea Bay,2011-12,continuing_care,Expenditure,21725.36254
Swansea Bay,2011-12,other_phw_functions,Expenditure,4597.620024
Swansea Bay,2011-12,other_expenditure,Expenditure,26716.36549
Swansea Bay,2012-13,total,Expenditure,917180.9913
Swansea Bay,2012-13,infectious_diseases_total,Expenditure,13322.73262
Swansea Bay,2012-13,cancers_tumours_total,Expenditure,64470.99487
Swansea Bay,2012-13,blood_disorders_total,Expenditure,5792.25297
Swansea Bay,2012-13,endocrine_nutritional_metabolic_problems_total,Expenditure,31746.2058
Swansea Bay,2012-13,diabetes,Expenditure,15032.48509
Swansea Bay,2012-13,other_endocrine_nutritional_and_metabolic_problems,Expenditure,16713.72071
Swansea Bay,2012-13,mental_health_problems_total,Expenditure,110372.0111
Swansea Bay,2012-13,general_mental_illness,Expenditure,42977.15166
Swansea Bay,2012-13,elderly_mental_illness,Expenditure,38746.64317
Swansea Bay,2012-13,child_adolescent_mental_health_services,Expenditure,3972.625187
Swansea Bay,2012-13,other_mental_health_problems,Expenditure,24675.5911
Swansea Bay,2012-13,learning_disability_problems_total,Expenditure,19537.76407
Swansea Bay,2012-13,neurological_system_problems_total,Expenditure,38507.03111
Swansea Bay,2012-13,eyevision_problems_total,Expenditure,20783.33824
Swansea Bay,2012-13,hearing_problems_total,Expenditure,4293.429803
Swansea Bay,2012-13,circulation_problems_total,Expenditure,74130.8879
Swansea Bay,2012-13,coronary_heart_disease,Expenditure,22788.5184
Swansea Bay,2012-13,cerebrovascular_disease,Expenditure,13860.28608
Swansea Bay,2012-13,other_problems_of_circulation,Expenditure,37480.91078
Swansea Bay,2012-13,respiratory_problems_total,Expenditure,62893.58441
Swansea Bay,2012-13,dental_problems_total,Expenditure,33730.41778
Swansea Bay,2012-13,gastro_intestinal_problems_total,Expenditure,48817.35929
Swansea Bay,2012-13,skin_problems_total,Expenditure,21464.45435
Swansea Bay,2012-13,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,56917.42025
Swansea Bay,2012-13,trauma_injuries_inc_burns_total,Expenditure,69016.75313
Swansea Bay,2012-13,genito_urinary_system_disorders_exc_infertility_total,Expenditure,46990.53533
Swansea Bay,2012-13,genital_tract_problems,Expenditure,11402.36224
Swansea Bay,2012-13,renal_problems,Expenditure,16969.8067
Swansea Bay,2012-13,chronic_renal_failure,Expenditure,0.0
Swansea Bay,2012-13,sexually_transmitted_infections,Expenditure,2460.401548
Swansea Bay,2012-13,other_problems_of_the_genito_urinary_system,Expenditure,16157.96484
Swansea Bay,2012-13,maternity_reproductive_health_total,Expenditure,28180.04448
Swansea Bay,2012-13,neonates_total,Expenditure,8445.988812
Swansea Bay,2012-13,poisoning_total,Expenditure,9966.492375
Swansea Bay,2012-13,healthy_individuals_includes_screening_total,Expenditure,17595.80291
Swansea Bay,2012-13,social_care_needs_total,Expenditure,7690.080121
Swansea Bay,2012-13,other_total,Expenditure,122515.4096
Swansea Bay,2012-13,general_medical_services,Expenditure,54545.74507
Swansea Bay,2012-13,open_access,Expenditure,15956.77071
Swansea Bay,2012-13,continuing_care,Expenditure,21383.42407
Swansea Bay,2012-13,other_phw_functions,Expenditure,7846.171613
Swansea Bay,2012-13,other_expenditure,Expenditure,22783.79034
Swansea Bay,2013-14,total,Expenditure,940765.0656
Swansea Bay,2013-14,infectious_diseases_total,Expenditure,13987.74323
Swansea Bay,2013-14,cancers_tumours_total,Expenditure,71445.28863
Swansea Bay,2013-14,blood_disorders_total,Expenditure,6836.427913
Swansea Bay,2013-14,endocrine_nutritional_metabolic_problems_total,Expenditure,32903.53777
Swansea Bay,2013-14,diabetes,Expenditure,16036.82259
Swansea Bay,2013-14,other_endocrine_nutritional_and_metabolic_problems,Expenditure,16866.71518
Swansea Bay,2013-14,mental_health_problems_total,Expenditure,114320.6814
Swansea Bay,2013-14,general_mental_illness,Expenditure,45147.5154
Swansea Bay,2013-14,elderly_mental_illness,Expenditure,37283.32149
Swansea Bay,2013-14,child_adolescent_mental_health_services,Expenditure,4016.183502
Swansea Bay,2013-14,other_mental_health_problems,Expenditure,27873.66101
Swansea Bay,2013-14,learning_disability_problems_total,Expenditure,18963.71245
Swansea Bay,2013-14,neurological_system_problems_total,Expenditure,41527.89294
Swansea Bay,2013-14,eyevision_problems_total,Expenditure,21917.51998
Swansea Bay,2013-14,hearing_problems_total,Expenditure,4671.204683
Swansea Bay,2013-14,circulation_problems_total,Expenditure,72902.90719
Swansea Bay,2013-14,coronary_heart_disease,Expenditure,19073.66715
Swansea Bay,2013-14,cerebrovascular_disease,Expenditure,15747.20009
Swansea Bay,2013-14,other_problems_of_circulation,Expenditure,38082.03995
Swansea Bay,2013-14,respiratory_problems_total,Expenditure,63289.61029
Swansea Bay,2013-14,dental_problems_total,Expenditure,33284.37711
Swansea Bay,2013-14,gastro_intestinal_problems_total,Expenditure,52819.11039
Swansea Bay,2013-14,skin_problems_total,Expenditure,21351.38663
Swansea Bay,2013-14,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,57030.06916
Swansea Bay,2013-14,trauma_injuries_inc_burns_total,Expenditure,67874.68725
Swansea Bay,2013-14,genito_urinary_system_disorders_exc_infertility_total,Expenditure,50656.81655
Swansea Bay,2013-14,genital_tract_problems,Expenditure,11810.19931
Swansea Bay,2013-14,renal_problems,Expenditure,18746.23954
Swansea Bay,2013-14,chronic_renal_failure,Expenditure,0.0
Swansea Bay,2013-14,sexually_transmitted_infections,Expenditure,2883.602933
Swansea Bay,2013-14,other_problems_of_the_genito_urinary_system,Expenditure,17216.77477
Swansea Bay,2013-14,maternity_reproductive_health_total,Expenditure,29345.74459
Swansea Bay,2013-14,neonates_total,Expenditure,8967.486364
Swansea Bay,2013-14,poisoning_total,Expenditure,11106.81391
Swansea Bay,2013-14,healthy_individuals_includes_screening_total,Expenditure,15014.36425
Swansea Bay,2013-14,social_care_needs_total,Expenditure,7701.355401
Swansea Bay,2013-14,other_total,Expenditure,122846.3275
Swansea Bay,2013-14,general_medical_services,Expenditure,56415.77856
Swansea Bay,2013-14,open_access,Expenditure,16859.53818
Swansea Bay,2013-14,continuing_care,Expenditure,15018.83022
Swansea Bay,2013-14,other_phw_functions,Expenditure,11963.0
Swansea Bay,2013-14,other_expenditure,Expenditure,22589.18053
Swansea Bay,2014-15,total,Expenditure,979846.9984
Swansea Bay,2014-15,infectious_diseases_total,Expenditure,13757.57282
Swansea Bay,2014-15,cancers_tumours_total,Expenditure,74489.73449
Swansea Bay,2014-15,blood_disorders_total,Expenditure,7783.195361
Swansea Bay,2014-15,endocrine_nutritional_metabolic_problems_total,Expenditure,35997.95659
Swansea Bay,2014-15,diabetes,Expenditure,17161.02851
Swansea Bay,2014-15,other_endocrine_nutritional_and_metabolic_problems,Expenditure,18836.92808
Swansea Bay,2014-15,mental_health_problems_total,Expenditure,121568.4401
Swansea Bay,2014-15,general_mental_illness,Expenditure,56060.11911
Swansea Bay,2014-15,elderly_mental_illness,Expenditure,43363.62002
Swansea Bay,2014-15,child_adolescent_mental_health_services,Expenditure,5565.228641
Swansea Bay,2014-15,other_mental_health_problems,Expenditure,16579.47232
Swansea Bay,2014-15,learning_disability_problems_total,Expenditure,21266.35804
Swansea Bay,2014-15,neurological_system_problems_total,Expenditure,42845.83714
Swansea Bay,2014-15,eyevision_problems_total,Expenditure,21687.4225
Swansea Bay,2014-15,hearing_problems_total,Expenditure,4954.489287
Swansea Bay,2014-15,circulation_problems_total,Expenditure,75367.94114
Swansea Bay,2014-15,coronary_heart_disease,Expenditure,19092.91349
Swansea Bay,2014-15,cerebrovascular_disease,Expenditure,15615.39088
Swansea Bay,2014-15,other_problems_of_circulation,Expenditure,40659.63677
Swansea Bay,2014-15,respiratory_problems_total,Expenditure,69562.61424
Swansea Bay,2014-15,dental_problems_total,Expenditure,33549.81722
Swansea Bay,2014-15,gastro_intestinal_problems_total,Expenditure,55890.31303
Swansea Bay,2014-15,skin_problems_total,Expenditure,21023.53231
Swansea Bay,2014-15,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,57631.40866
Swansea Bay,2014-15,trauma_injuries_inc_burns_total,Expenditure,74211.00945
Swansea Bay,2014-15,genito_urinary_system_disorders_exc_infertility_total,Expenditure,49510.07301
Swansea Bay,2014-15,genital_tract_problems,Expenditure,10806.79677
Swansea Bay,2014-15,renal_problems,Expenditure,17438.57241
Swansea Bay,2014-15,chronic_renal_failure,Expenditure,0.0
Swansea Bay,2014-15,sexually_transmitted_infections,Expenditure,3061.660157
Swansea Bay,2014-15,other_problems_of_the_genito_urinary_system,Expenditure,18203.04367
Swansea Bay,2014-15,maternity_reproductive_health_total,Expenditure,30458.76535
Swansea Bay,2014-15,neonates_total,Expenditure,8685.895424
Swansea Bay,2014-15,poisoning_total,Expenditure,11384.64042
Swansea Bay,2014-15,healthy_individuals_includes_screening_total,Expenditure,15125.9621
Swansea Bay,2014-15,social_care_needs_total,Expenditure,8204.844079
Swansea Bay,2014-15,other_total,Expenditure,124889.1757
Swansea Bay,2014-15,general_medical_services,Expenditure,60122.22074
Swansea Bay,2014-15,open_access,Expenditure,17124.05675
Swansea Bay,2014-15,continuing_care,Expenditure,15790.32703
Swansea Bay,2014-15,other_phw_functions,Expenditure,12427.0
Swansea Bay,2014-15,other_expenditure,Expenditure,19425.57117
Swansea Bay,2015-16,total,Expenditure,1043028.0
Swansea Bay,2015-16,infectious_diseases_total,Expenditure,14554.23008
Swansea Bay,2015-16,cancers_tumours_total,Expenditure,79449.32937
Swansea Bay,2015-16,blood_disorders_total,Expenditure,9194.893179
Swansea Bay,2015-16,endocrine_nutritional_metabolic_problems_total,Expenditure,37605.09599
Swansea Bay,2015-16,diabetes,Expenditure,17989.45756
Swansea Bay,2015-16,other_endocrine_nutritional_and_metabolic_problems,Expenditure,24033.06249
Swansea Bay,2015-16,mental_health_problems_total,Expenditure,123481.8924
Swansea Bay,2015-16,general_mental_illness,Expenditure,54059.38234
Swansea Bay,2015-16,elderly_mental_illness,Expenditure,45920.9396
Swansea Bay,2015-16,child_adolescent_mental_health_services,Expenditure,5231.794814
Swansea Bay,2015-16,other_mental_health_problems,Expenditure,18269.77566
Swansea Bay,2015-16,learning_disability_problems_total,Expenditure,24530.07117
Swansea Bay,2015-16,neurological_system_problems_total,Expenditure,49132.48202
Swansea Bay,2015-16,eyevision_problems_total,Expenditure,23120.22294
Swansea Bay,2015-16,hearing_problems_total,Expenditure,6157.833988
Swansea Bay,2015-16,circulation_problems_total,Expenditure,78641.8716
